,artists_song,track_id
1597,Somebody That I Used To Know by Gotye,1qDrWA6lyx8cLECdZE7TV7
1598,Someone Like You by Adele,6QPKYGnAW9QozVz2dSWqRg
1599,Love Yourself by Justin Bieber,3hB5DgAiMAQ4DzYbsMq1IT
1600,Say You Won't Let Go by James Arthur,5uCax9HTNlzGybIStD3vDh
1601,Too Good At Goodbyes by Sam Smith,1mXVgsBdtIVeCLJnSnmtdV
1602,Shallow by Lady Gaga,2VxeLyX666F8uXCJ0dZF8B
1603,7 Years by Lukas Graham,5kqIPrATaCc2LqxVWzQGbk
1604,Photograph by Ed Sheeran,1HNkqx9Ahdgi1Ixy2xkKkL
1605,When I Was Your Man by Bruno Mars,0nJW01T7XtvILxQgC5J7Wh
1606,Stay by Rihanna,0GNI8K3VATWBABQFAzBAYe
1607,Sign of the Times by Harry Styles,5Ohxk2dO5COHF1krpoPigN
1608,Memories by Maroon 5,2b8fOow8UzyDFAE27YhOZM
1609,You Are The Reason by Calum Scott,69vToJ9BMbbLlFZo7k7A7B
1610,when the party's over by Billie Eilish,14JzyD6FlBD5z0wV5P07YI
1611,Love Me Harder by Ariana Grande,1aKsg5b9sOngINaQXbB0P7
1612,Like I'm Gonna Lose You (feat. John Legend) by Meghan Trainor,2YlZnw2ikdb837oKMKjBkW
1613,It Will Rain by Bruno Mars,0M3HkE321xpCbCYqVKzr1q
1614,Better by Khalid,6zeeWid2sgw4lap2jV61PZ
1615,Say It Right - Main by Nelly Furtado,5LwPqhWijLpG9VWKtNqaJI
1616,Dangerous Woman by Ariana Grande,2h1IPjP471JJRSShTHRUhi
1617,"i hate u, i love u (feat. olivia o'brien) by Garrett Nash",7vRriwrloYVaoAe3a9wJHe
1618,Un-Break My Heart by Toni Braxton,5Ihd9HrPvOADyVoonH9ZjB
1619,Karma Chameleon - Remastered 2002 by Culture Club,2wSAWEYUHkt92X4SBAPqZE
1620,Say Something by A Great Big World,6Vc5wAMmXdKIAM7WUoEb7N
1621,You're Beautiful by James Blunt,0vg4WnUWvze6pBOJDTq99k
1622,Take A Bow by Rihanna,27axXGUeqHViAhTNPYpbho
1623,I Have Nothing by Whitney Houston,31er9IGsfFbwqy1pH4aiTP
1624,We Belong Together by Mariah Carey,1qR8saLKsf4oIGdpt4QUQc
1625,Night Changes by One Direction,5O2P9iiztwhomNh8xkR9lJ
1626,Skyfall by Adele,3mr584ZFSkZrWja9kJAzlb
1627,Because of You by Kelly Clarkson,3f3omU8n47Mqyab5nCaGyT
1628,Intentions (feat. Quavo) by Justin Bieber,4umIPjkehX1r7uhmGvXiSV
1629,Hold On by Chord Overstreet,5vjLSffimiIP26QG5WcN2K
1630,comethru by Jeremy Zucker,6fFTPGGItuEpjwXRUIr4rk
1631,I'll Never Love Again - Film Version - Radio Edit by Lady Gaga,3DKpA54hrFIdPN6AtL9HXa
1632,Lose You To Love Me by Selena Gomez,4l0Mvzj72xxOpRrp6h8nHi
1633,Right Here Waiting by Richard Marx,4LFwNJWoj74Yd71fIr1W8x
1634,Se Le Ve by Dímelo Flow,5W1qmxHrMlQGGAiFA3ZQqP
1635,Virgen by Adolescent's Orquesta,6srBp90EwADKAF7PorGiUC
1636,family ties (with Kendrick Lamar) by Baby Keem,3QFInJAm9eyaho5vBzxInN
1637,Can I Get It by Adele,6w8ZPYdnGajyfPddTWdthN
1638,My Little Love by Adele,2DuPBbS5mIldXnh7Wum8Cy
1639,Dark Red by Steve Lacy,37y7iDayfwm3WXn5BiAoRk
1640,I Drink Wine by Adele,6v0UJD4a2FtleHeSYVX02A
1641,Guerrero by Kenzo Mc,42m12qfAgkWWzOMcxx9qjA
1642,Ex Difícil by Miguel Miguelo,380CvwapcQSRcoRSJp5VF0
1643,Flipea by Yamid Spain,4xYAz5uRQV9XSpV9p90OMj
1644,El Lambo - Spanish Version by Dexter Beretta,2zaoZWYMu3tPG82XUWsJRF
1645,Making Money by Yamid Spain,7KQhD0OHvxg7nNZr04qJEi
1646,Tänd ett ljus by Triad,0WeT9UnF79pGH5ohYHsnD9
1647,Ser du månen där du är ikväll? (Tillsammans igen) by Thomas Stenström,4SLYrBfzgbLmiEdoKajyHL
1648,Julen är här by Tommy Körberg,4cGPWeCfoQTw7i0wqNRcjI
1649,Mer jul - Klassisk Version by Adolphson & Falk,69S0Qwm02otD5zV1snmOG5
1650,Välkommen hem by E.M.D.,4WfSDuJ4MrpdSSCEOanwzD
1651,Juligen by Just D,1MMeScdLmniNyO4WMuoIxb
1652,Jag kommer hem igen till jul by Peter Jöback,3eusN83SiYVrSA3hG4drFy
1653,"Jul, jul strålande jul by Carola",33EVpTZhoyQw1mStrZTKfO
1654,SOM DOM by Sarettii,7rwijx2xejRaPkEXUftI11
1655,Lotta & Sanna by Mohelá,1jiDCQUaa9LmWpQJRuOWRb
1656,Babblarnas vaggvisa by Babblarna,1VJRxqJhpEIpnHon7ssp1p
1657,En dag när du blir stor by Benjamin Ingrosso,1qidz6rdewByKNznnl1wK4
1658,Den vintertid nu kommer by Miss Li,0hSBZP9SodLCOLWmfgK9MK
1659,"Come Whatever, Come What May by My Marianne",7h6dAktpx3MeQMfqN84JBW
1660,Have Yourself A Merry Little Christmas by Sam Smith,1Qi2wh8fFgDV7tl4Sj3f2K
1661,"Tomten, jag vill ha en riktig jul by Judit",520Jrg250xi0QXIKxFqK4n
1662,O helga natt by Tommy Körberg,0XoGiZY2XtBW5qXB3ZzZOX
1663,Fira jul med mig by Linnea Henriksson,0V4WjLiC3Kg7pkGHN5O2cU
1664,Trapper Of The Year (Intro) - Bonus Track by 23,5cKilVQ9iZamOzodVcYQZ2
1665,Lämna honom by Melissa Horn,5enkfv6k90BZuipWvzwcP5
1666,Dirty Kalle by VC Barre,2kGlp16MjSJRPbFShyTjXb
1667,Gubben i lådan by Thomas Stenström,46fLDmKjHKqLGVFscIaQju
1668,Little Things by ABBA,1vLPyotXnRlM2EJIHK16LW
1669,What's Christmas Anyway by Darin,11mxOwGHsL3m4QD74augf6
1670,Вина (feat. 17 SEVENTEEN) by OG Buda,1Kp2TF4fFYjJPqEMf1U0RK
1671,99 Problems by Big Baby Tape,0r9fpWPI6z3V3YZXIiVaNC
1672,ВЛЮБИЛАСЬ by Big Baby Tape,3bbkkPpf8AdRU6DurnvoC4
1673,Million by Big Baby Tape,4umjgYILQbHyV41ZmaemQm
1674,Акид by PHARAOH,79hOg2OcECgvRGGeX0XJuZ
1675,Bandana by Big Baby Tape,16AzcbKli3UQsxj491hJLQ
1676,Marmalade by Miyagi & Andy Panda,7rvEwAILTqxBpdIyUifkE8
1677,Башня by Даня Милохин,7gPyGGhy2cVVVOq5V5jUt4
1678,Домой by MORGENSHTERN,5bA2HBafCfregvLZV4idXb
1679,astral step by shadowraze,47iHvzU9Po0e6raFlgLBOF
1680,cети by quiizzzmeow,2mKa6WpSZ97avRyIlPKRK8
1681,TRAXXXMANIA by GONE.Fludd,2rowi7dF3AqhugMtAnvQmP
1682,17 лет by Max Korzh,3dlrN8fcpdUx0t2I0QsMH2
1683,Афган by Max Korzh,49y9IcSwgoYR8YBBvwllP2
1684,Лёд by WENARO,7D8k995g6jdie4NF1E7Tpu
1685,Балконы by Max Korzh,6GQFqCYz9zVWCg0pDdSSP1
1686,СОЛНЦЕ МОНАКО by Lusia Chebotina,5YDBHDEIgWkfairCJgGApW
1687,Сан Ларан by Платина,07OqyOeHz7LOGVuXUx4pr3
1688,Снадобье by Max Korzh,1Wp1sOiUDAQj7hPfq0Rt9k
1689,Барбисайз by дора,1AMf9lmFOmLmb0e57QB78e
1690,Лучший вайб by Max Korzh,3LmiD7zG8X69RPZMsZwB1Q
1691,Shivers (feat. FEDUK & SLAVA MARLOW) by Ed Sheeran,64MeGCH5YppnMj0iNyaXvY
1692,ТОЛПЫ КРИЧАТ by uniqe,3mcw4dkjfzj5B4Ago9NSmN
1693,Лифон by uniqe,1vLBDj2hhzAVskV5OUQ5d2
1694,Close Eyes by DVRST,3CLSHJv5aUROAN2vfOyCOh
1695,LIPSI HA by INSTASAMKA,54ZhPL5soHKDxg9a5wizPv
1696,Привет by Kambulat,2INWHGzw5qTbdeLDARChfe
1697,Дом Периньон by Poshlaya Molly,0i8YObgqnjZYoYJOQbwLHq
1698,Погоди by DSPRITE,5sJt5rmSaKTQyAymKx6e1W
1699,Звезда упала by Sqwore,2398GSLbctyjLClJrqskt2
1700,Young haze by Max Korzh,1UJw8etddPmfRrjsATFsev
1701,Baby mama by Skryptonite,5X33A2X2OuQXUOKhawWCMm
1702,Улицы без фонарей by Max Korzh,63zZclNUcyodnySewFn5Pi
1703,плачь by rizza,3yCKABoZU3FVFuyVBc5VlM
1704,Сожжены by Max Korzh,5doOdgoCHUN9mV0uwlBaWe
1705,Не убежал by LSP,28sJ2WikJyXi9l57WttXPY
1706,Азбука by Boulevard Depo,6bqT9F2wP82zkBqMpIz0G5
1707,Мы все умрем by Oxxxymiron,0zBQznV5QeLsqPz5sgU2hq
1708,Aomine Daiki by quiizzzmeow,5X1FYw7MXEgnPmQAYwAa0q
1709,Патрон by Miyagi & Andy Panda,3uCth4TIWyeQDnj3YbAVQB
1710,Mama Makusa by Big Baby Tape,6h2f5GrfpXo6eZCxUdzvF2
1711,Так и знал by Max Korzh,5aADAi4y2IOh2tKbv1jnMX
1712,Хоп-механика by Oxxxymiron,3KGyzyAIUPP6wLXc7NhtrH
1713,SLEEPKNOT by OBLADAET,0bUTovzE275S4sfnJU1DMw
1714,Happy Death Day by Xdinary Heroes,3a4VCqofc7Wf7cqfZYu2Ad
1715,Legend by Rohff,18Iydh5AYtTW896U4IlfPI
1716,Doudou by Koba LaD,1cgRpYVOkYnxomkDpYLyba
1717,Polémique by Freeze corleone,5cTitJ7nqx8eeJCNIgdHjp
1718,La 14 by Timal,3wWrlpzyqUjE47DkR39O7l
1719,Fendi love by Guy2bezbar,1tQRE9DOEtDzMSGRsGYqFM
1720,2 Mi-temps (feat. Mig) by Fresh laDouille,280FpheYYqPqR91LnfqqQo
1721,R9R-LINE (feat. Damso) by Laylow,4QoZVMhE66MDCd0igG0hd6
1722,De bon matin by Niska,3EwsJXInOSrHZqSRW2UceI
1723,La kiffance by Naps,4CWcaGtaOyAqBDKIeZMUe0
1724,OLA OLA OLA by No Limit,5zaiTkMn6VsJDJIOtxVa0b
1725,Jeune d'en bas (feat. Nekfeu) by DA Uzi,3cOIYXOt3tMpeNz9XOmNos
1726,Santorini by Rimkus,3bgk9ObgTnp569Pe7XDST8
1727,Trucs de choses by Gradur,3IR9wKWxI0TK1DLXvZq8uQ
1728,Pololo by MHD,2gmTz7pHMqAk6fpOc88qxA
1729,L'immortale by Lacrim,6cNYlucWa8j36Md5WZvJHZ
1730,TDB by OBOY,27Z3UdqvdAhtJlWBMoDjBD
1731,27 (feat. Freeze Corleone) by DA Uzi,2Wx5CYtWHCk8Yl0k0St8QG
1732,Dragon by Booba,14vp956PlLOMun7sDqJ1f7
1733,Dans le Réseau by Djadja & Dinaz,6D5R8LKkeTmQveLoUKrK0D
1734,Le billet by ISK,731JjfIII1qYfeatc3zhtU
1735,Petrouchka (feat. PLK) by Soso Maness,03y045SZqaC94yfXl1cU4E
1736,Noblabla by Larry,1ofkPNwvdW7InzOTm6jxb7
1737,Mapessa (feat. Tiakola) by Leto,4QAv7uyOwIgqOVgzczomOo
1738,Mozart Capitaine Jackson (Episode 1) by Leto,2bkmxoXsBE1vv6UmUima6h
1739,J'rentre pas chez moi by Djadja & Dinaz,1kqrfPAEFaOx33YHlYqQLa
1740,Sagacité by MHD,6UgODeTkEfRQBWcJ4nWUl5
1741,Petit coeur by RK,0HSwVZ7flKxYEKy928LmQT
1742,Hallyday by Kaaris,5fYKYyjkOy6TWNlsQULbKP
1743,Du mal à te dire by Dinos,6krr1QQpT7nN8fjLjdWXIC
1744,Millions by No Limit,70jyIxNr3R5k3bofVYX9GS
1745,Andale by 91 All Stars,5kJSP8mM9gvSz6Ebla2feL
1746,"Pic et pic, alcool et drame by Jul",14M6BbiHt2w9KHVvoIUIUF
1747,Cramé by Koba LaD,3Db0wui02C3y86PfDJg5aC
1748,Afro Trap Part. 11 (King Kong) by MHD,62nJqZs3Qs7DGUto35dVUv
1749,HAINE&SEX by Gazo,6Vcxzw4ifKqYxVrp3ckpVF
1750,La Seleçao by Alonzo,2vd2HEhrkafOi2uveHjzzh
1751,Incertain by Hös Copperfield,1043xtjOu8bbGkuQWoBBWG
1752,Criminel by Alonzo,5MFkslPXn4MYmaJ2qQnhc4
1753,C'EST QUOI L'DEL (feat. Nekfeu) by GIMS,0fwGD7to4MTxWIM2DluE83
1754,Elle m'a dit by Dj Quick,3KSFpDJaIxRMPXbkW4QpY2
1755,Plaza Athénée by Booba,3zfX77h21GrlhsiOuYnZNC
1756,Σ. MOROSE by Damso,0fukO3WYYUHaXOrvEohpEG
1757,Nouveaux parrains by Sofiane,42AoMfmlRJldv9rrpAai1K
